CVE_ENTIDAD,ENTIDAD,CVE_MUNICIPIO,MUNICIPIO,CVE_LOCALIDAD,LOCALIDAD,INSTITUCION,NOMBRE_INSTITUCION,ESCUELA,NOMBRE_ESCUELA,CV_CONTROL,CONTROL,CV_SUBCONTROL,C_SUBCONTROL,ESC_POS_ESC,ALUM_POS_ESC,POS_HOMBRES_ESC,POS_MUJERES_ESC,NI_POS_TOTALES_ESC,NI_POS_HOMBRES_ESC,NI_POS_MUJERES_ESC,EGRE_POS_TOTAL_ESC,EGRE_POS_HOMBRES_ESC,EGRE_POS_MUJERES_ESC,TITU_POS_TOTAL_ESC,TITU_POS_HOMBRES_ESC,TITU_POS_MUJERES_ESC
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0025X,UNIVERSIDAD NUEVA GALICIA,18PSU0019J,UNIVERSIDAD NUEVA GALICIA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,16,TECUALA,1,TECUALA,18MSU0027V,UNIVERSIDAD DEL ALICA DEL NORTE,18PSU0022X,UNIVERSIDAD DEL ALICA DEL NORTE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0029T,UNIVERSIDAD DE ESPECIALIDADES,18PSU0024V,UNIVERSIDAD DE ESPECIALIDADES,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0030I,ESCUELA NORMAL SUPERIOR DE NAYARIT,18ENL0002A,ESCUELA NORMAL SUPERIOR DE NAYARIT,1,PÚBLICO,2,ESTATAL,1,119,34,85,0,0,0,61,15,46,61,15,46
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0031H,INSTITUTO TECNOLOGICO DE CIENCIAS Y ARTE ITCA,18PSU0025U,INSTITUTO TECNOLOGICO DE CIENCIAS Y ARTE ITCA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,20,BAHÍA DE BANDERAS,13,BUCERÍAS,18MSU0033F,UNIVERSIDAD DEL VALLE DE MATATIPAC,18PSU0027S,UNIVERSIDAD DEL VALLE DE MATATIPAC,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0034E,UNIVERSIDAD DE BAJA CALIFORNIA,18PSU0028R,UNIVERSIDAD DE BAJA CALIFORNIA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,18,TUXPAN,1,TUXPAN,18MSU0034E,UNIVERSIDAD DE BAJA CALIFORNIA,18PSU0037Z,UNIVERSIDAD DE TUXPAN,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,4,COMPOSTELA,186,LAS VARAS,18MSU0035D,UNIVERSIDAD DEL ALICA DE OCCIDENTE,18PSU0029Q,UNIVERSIDAD DEL ALICA DE OCCIDENTE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0036C,ESCUELA JUDICIAL DEL PODER JUDICIAL DEL ESTADO DE NAYARIT,18OSU0001L,ESCUELA JUDICIAL DEL PODER JUDICIAL DEL ESTADO DE NAYARIT,1,PÚBLICO,2,ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,7,JALA,1,JALA,18MSU0037B,INSTITUTO TECNOLOGICO DEL SUR DE NAYARIT,18DIT0004X,INSTITUTO TECNOLOGICO DEL SUR DE NAYARIT,1,PÚBLICO,1,FEDERAL,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0038A,INSTITUTO DE ESTUDIOS PARA EL DESARROLLO DEL SER,18PSU0031E,INSTITUTO DE ESTUDIOS PARA EL DESARROLLO DEL SER,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0039Z,"INSTITUTO DE CIENCIAS JURIDICAS DE NAYARIT, A.C.",18PSU0032D,"INSTITUTO DE CIENCIAS JURIDICAS DE NAYARIT, A.C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0040P,UNIVERSIDAD PEDAGOGICA NACIONAL UNIDAD NUM. 181 TEPIC,18DUP0001I,UNIVERSIDAD PEDAGOGICA NACIONAL UNIDAD NUM. 181 TEPIC,1,PÚBLICO,5,FEDERAL TRANSFERIDO,1,30,5,25,13,3,10,11,0,11,11,0,11
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0041O,CENTRO UNIVERSITARIO DE NAYARIT,18PSU0034B,CENTRO UNIVERSITARIO DE NAYARIT,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,11,RUÍZ,1,RUIZ,18MSU0042N,INSTITUTO TECNOLOGICO DEL NORTE DE NAYARIT,18DIT0005W,INSTITUTO TECNOLOGICO DEL NORTE DE NAYARIT,1,PÚBLICO,1,FEDERAL,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0043M,INSTITUTO SUPERIOR DE INFORMATICA Y COMPUTACION,18PSU0035A,INSTITUTO SUPERIOR DE INFORMATICA Y COMPUTACION,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0044L,INSTITUTO MEXICO CUBANO CAMPUS TEPIC,18PSU0036Z,INSTITUTO MEXICO CUBANO CAMPUS TEPIC,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,9,DEL NAYAR,86,MESA DEL NAYAR,18MSU0045K,UNIVERSIDAD TECNOLOGICA DE LA SIERRA,18EUT0004R,UNIVERSIDAD TECNOLOGICA DE LA SIERRA,1,PÚBLICO,2,ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0046J,COLEGIO DE INVESTIGACION EDUCATIVA,18PSU0038Y,COLEGIO DE INVESTIGACION EDUCATIVA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0047I,"UNIVERSIDAD DE CIENCIAS DE LA ENFERMERÍA DE MÉXICO, S.A. DE C.V.",18PSU0039X,"UNIVERSIDAD DE CIENCIAS DE LA ENFERMERÍA DE MÉXICO, S.A. DE C.V.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,20,BAHÍA DE BANDERAS,88,SAN VICENTE,18MSU0049G,UNIVERSIDAD BAHIA DE BANDERAS,18PSU0041L,UNIVERSIDAD BAHIA DE BANDERAS,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0050W,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE NAYARIT,18PSU0259I,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE NAYARIT,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,6,IXTLÁN DEL RÍO,1,IXTLÁN DEL RÍO,18MSU0051V,UNIVERSIDAD DEL ALICA DE OCCIDENTE CAMPUS IXTLAN DEL RIO NAYARIT,18PSU0042K,UNIVERSIDAD DEL ALICA DE OCCIDENTE CAMPUS IXTLAN DEL RIO NAYARIT,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0052U,ESCUELA COMERCIAL ADMINISTRATIVA LAS AMERICAS S.C.,18PSU0043J,ESCUELA COMERCIAL ADMINISTRATIVA LAS AMERICAS S.C.,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0053T,INSTITUTO UNIVERSITARIO DE CIENCIAS MEDICAS Y HUMANISTICAS DE NAYARIT,18PSU0044I,INSTITUTO UNIVERSITARIO DE CIENCIAS MEDICAS Y HUMANISTICAS DE NAYARIT,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0054S,UNIVERSIDAD MERCURIO,18PSU0045H,UNIVERSIDAD MERCURIO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0055R,CENTRO DE CAPACITACION DEL INSTITUTO ESTATAL ELECTORAL,18PSU0046G,CENTRO DE CAPACITACION DEL INSTITUTO ESTATAL ELECTORAL,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0056Q,UNIVERSIDAD ITEC,18PSU0047F,UNIVERSIDAD ITEC,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0057P,CENTRO UNIVERSITARIO ISIC,18PSU0048E,CENTRO UNIVERSITARIO ISIC,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0058O,"CENTRO DE INVESTIGACION Y ESTUDIOS SUPERIORES SOBRE ENSEÑANZA DE LAS CIENCIAS, A. C.",18PSU0049D,CENTRO DE INVESTIGACION Y ESTUDIOS SUPERIORES SOBRE ENSEÑANZA DE LAS CIENCIAS A.C.,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0061B,UNIVERSIDAD PIERRE FAUCHARD,18PSU0051S,UNIVERSIDAD PIERRE FAUCHARD,2,PRIVADO,1,PRIVADO,1,8,3,5,5,3,2,3,2,1,0,0,0
18,NAYARIT,20,BAHÍA DE BANDERAS,83,SAN JOSÉ DEL VALLE,18MSU0062A,INSTITUTO VALLES DEL TINTOQUE,18PSU0052R,INSTITUTO VALLES DEL TINTOQUE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0063Z,CENTRO EDUCATIVO PROFESIONAL GALILEO,18PSU0053Q,CENTRO EDUCATIVO PROFESIONAL GALILEO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0064Z,INSTITUTO DE ESTUDIOS DEL REY NAYAR,18PSU0054P,INSTITUTO DE ESTUDIOS DEL REY NAYAR,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0065Y,CENTRO DE INVESTIGACION MAGISTERIAL DEL NAYAR,18PSU0055O,CENTRO DE INVESTIGACION MAGISTERIAL DEL NAYAR,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0066X,CENTRO EDUCATIVO DE NAYARIT SIGLO XXI,18PSU0056N,CENTRO EDUCATIVO DE NAYARIT SIGLO XXI,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0067W,INSTITUTO DE CIENCIAS FORENSES DE NAYARIT HANS GROSS,18PSU0057M,INSTITUTO DE CIENCIAS FORENSES DE NAYARIT HANS GROSS,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0068V,CENTRO DE ESTUDIOS DE DINAMICA EDUCATIVA,18PSU0058L,CENTRO DE ESTUDIOS DE DINAMICA EDUCATIVA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0069U,INSTITUTO SUPERIOR DE ESTUDIOS DE OCCIDENTE,18PSU0059K,INSTITUTO SUPERIOR DE ESTUDIOS DE OCCIDENTE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0070J,"INSTITUTO LAS AMERICAS DE NAYARIT, S. C.",18PSU0020Z,"INSTITUTO LAS AMERICAS DE NAYARIT, S. C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,6,IXTLÁN DEL RÍO,1,IXTLÁN DEL RÍO,18MSU0070J,"INSTITUTO LAS AMERICAS DE NAYARIT, S. C.",18PSU0090U,INSTITUTO LAS AMÉRICAS DE NAYARIT CAMPUS IXTLÁN DEL RÍO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,12,SAN BLAS,1,SAN BLAS,18MSU0070J,"INSTITUTO LAS AMERICAS DE NAYARIT, S. C.",18PSU0091T,INSTITUTO LAS AMÉRICAS DE NAYARIT CAMPUS SAN BLAS,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0073G,"INSTITUTO DE INICIACION ARTISTICA DE NAYARIT ""MTRO. CONRADO ELIAS CARRILLO""",18PSU0062Y,"INSTITUTO DE INICIACION ARTISTICA DE NAYARIT ""MTRO. CONRADO ELIAS CARRILLO""",2,PRIVADO,1,PRIVADO,1,16,5,11,8,1,7,14,7,7,17,4,13
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0074F,UNIVERSIDAD MEXICO,18PSU0063X,UNIVERSIDAD DE MEXICO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0075E,UNIVERSIDAD POLITECNICA DEL ESTADO DE NAYARIT,18EPO0001X,UNIVERSIDAD POLITECNICA DEL ESTADO DE NAYARIT,1,PÚBLICO,2,ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0076D,INSTITUTO UNIVERSITARIO METROPOLITANO,18PSU0064W,INSTITUTO UNIVERSITARIO METROPOLINANO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,18,TUXPAN,1,TUXPAN,18MSU0077C,COLEGIO SAYAN,18PSU0065V,COLEGIO SAYAN,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0079A,CENTRO UNIVERSITARIO LATAPI SARRÉ,18PSU0067T,CENTRO UNIVERSITARIO LATAPI SARRE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0080Q,CENTRO DE ESTUDIOS TÉCNICOS SUPERIORES DEL ALICA CETSA,18PSU0068S,CENTRO DE ESTUDIOS TÉCNICOS SUPERIORES DEL ALICA CETSA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0082O,INSTITUTO UNIVERSITARIO DEL PACIFICO,18PSU0070G,CENTRO UNIVERSITARIO DEL PACIFICO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,8,XALISCO,1,XALISCO,18MSU0083N,INSTITUTO DE ESTUDIOS Y CIENCIAS XALISCO,18PSU0071F,INSTITUTO DE ESTUDIOS Y CIENCIAS XALISCO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,11,RUÍZ,1,RUIZ,18MSU0084M,INSTITUTO DE CIENCIAS DE NAYARIT,18PSU0072E,INSTITUTO DE CIENCIAS DE NAYARIT,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0087J,CENTRO UNIVERSITARIO TECNOLÓGICO DE ENFERMERÍA (UNITEN),18PSU0074C,CENTRO UNIVERSITARIO TECNOLÓGICO DE ENFERMERÍA (UNITEN),2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,20,BAHÍA DE BANDERAS,43,LAS JARRETADERAS,18MSU0088I,UC UNIVERSIDAD CONTINENTAL,18PSU0075B,UC UNIVERSIDAD CONTINENTAL,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,18,TUXPAN,1,TUXPAN,18MSU0089H,CENTRO UNIVERSITARIO DE LA COSTA MUNDO MEJOR,18PSU0083K,CENTRO UNIVERSITARIO DE LA COSTA MUNDO MEJOR,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0090X,UNIVERSIDAD MODELO DE NAYARIT,18PSU0076A,UNIVERSIDAD MODELO DE NAYARIT,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0091W,CENTRO DE ESTUDIOS DE CIENCIAS SOCIALES Y DE LA SALUD,18PSU0077Z,CENTRO DE ESTUDIOS  DE CIENCIAS SOCIALES Y DE LA SALUD,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,20,BAHÍA DE BANDERAS,83,SAN JOSÉ DEL VALLE,18MSU0092V,UNIVERSIDAD DEL ÁLICA DE OCCIDENTE CAMPUS BAHÍA DE BANDERAS,18PSU0078Z,UNIVERSIDAD DEL ÁLICA DE OCCIDENTE CAMPUS BAHÍA DE BANDERAS,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,1,ACAPONETA,1,ACAPONETA,18MSU0094T,"INSTITUTO DE ESTUDIOS SUPERIORES ""MADRE TERESA DE CALCUTA""",18PSU0080N,"INSTITUTO DE ESTUDIOS SUPERIORES ""MADRE TERESA DE CALCUTA""",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0095S,INSTITUTO UNIVERSITARIO FINLAND,18PSU0081M,INSTITUTO UNIVERSITARIO FINLAND,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,4,COMPOSTELA,1,COMPOSTELA,18MSU0096R,CENTRO DE INNOVACIÓN EDUCATIVA DE NAYARIT (CIEN),18PSU0082L,CENTRO DE INNOVACIÓN EDUCATIVA DE NAYARIT (CIEN),2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,11,RUÍZ,1,RUIZ,18MSU0097Q,INSTITUTO UNIVERSITARIO SAN CRISTOBAL,18PSU0084J,INSTITUTO UNIVERSITARIO SAN CRISTOBAL,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0098P,INSTITUTO DE BELLAS ARTES Y EDUCACIÓN,18PSU0085I,INSTITUTO DE BELLAS ARTES Y EDUCACIÓN,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,15,SANTIAGO IXCUINTLA,1,SANTIAGO IXCUINTLA,18MSU0099O,CENTRO UNIVERSITARIO DE LA COSTA MUNDO MEJOR,18PSU0086H,CENTRO UNIVERSITARIO DE LA COSTA MUNDO MEJOR,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0100N,ESCUELA DE POSGRADOS,18PSU0087G,ESCUELA DE POSGRADOS,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0101M,INSTITUTO DE ESTUDIOS UNIVERSITARIOS DE OCCIDENTE,18PSU0088F,INSTITUTO DE ESTUDIOS UNIVERSITARIOS DE OCCIDENTE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0102L,ACADEMIA HISPANOAMERICANA DE POSTGRADO,18PSU0089E,ACADEMIA HISPANOAMERICANA DE POSTGRADO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,4,COMPOSTELA,186,LAS VARAS,18MSU0106H,UNIVERSIDAD TECNOLOGICA DE MAZATAN,18EUT0005Q,UNIVERSIDAD TECNOLOGICA DE MAZATAN,1,PÚBLICO,2,ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0107G,INSTITUTO NAJAH,18PSU0094Q,INSTITUTO NAJAH,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0108F,CENTRO DE EDUCACIÓN INTEGRAL IDEVA,18PSU0095P,CENTRO DE EDUCACIÓN INTEGRAL IDEVA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0110U,COLEGIO SUPERIOR IBEROAMERICANO,18PSU0096O,COLEGIO SUPERIOR IBEROAMERICANO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0254Q,INSTITUTO TECNOLOGICO DE TEPIC,18DIT0002Z,INSTITUTO TECNOLOGICO DE TEPIC,1,PÚBLICO,1,FEDERAL,1,64,31,33,13,7,6,13,4,9,25,9,16
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0260A,UNIVERSIDAD DEL ALICA,18PSU0003I,UNIVERSIDAD DEL ALICA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0270H,INSTITUTO DE ESTUDIOS TECNOLOGICOS Y SUPERIORES MATATIPAC,18PSU0257K,INSTITUTO DE ESTUDIOS TECNOLOGICOS Y SUPERIORES MATATIPAC,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0285J,"UNIVERSIDAD DEL VALLE DE MATATIPAC, S. C.",18PSU0260Y,"UNIVERSIDAD DEL VALLE DE MATATIPAC, S. C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,17,TEPIC,1,TEPIC,18MSU0290V,"ESCUELA NORMAL DE ESPECIALIZACION DE NAYARIT, A.C.",18PNL0001H,"ESCUELA NORMAL DE ESPECIALIZACION DE NAYARIT, A.C.",2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,8,XALISCO,1,XALISCO,18MSU8888C,UNIVERSIDAD TECNOLOGICA DE NAYARIT,18EUT0001U,UNIVERSIDAD TECNOLOGICA DE NAYARIT,1,PÚBLICO,2,ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,1,ACAPONETA,1,ACAPONETA,18MSU9001W,ESCUELA NORMAL EXPERIMENTAL DE ACAPONETA,18DNL0001C,ESCUELA NORMAL EXPERIMENTAL DE ACAPONETA,1,PÚBLICO,5,FEDERAL TRANSFERIDO,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,19MSU0001M,UNIVERSIDAD HUMANISTA DE LAS AMERICAS,19PSU0001J,UNIVERSIDAD HUMANISTA DE LAS AMERICAS,2,PRIVADO,1,PRIVADO,1,37,16,21,32,13,19,7,4,3,7,5,2
19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,19MSU0003K,CONSORCIO EDUCATIVO OXFORD,19PSU0003H,CONSORCIO EDUCATIVO OXFORD,2,PRIVADO,1,PRIVADO,1,13,5,8,13,5,8,10,6,4,10,6,4
19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,19MSU0005I,UNIVERSIDAD INTERAMERICANA DEL NORTE,19PSU0005F,UNIVERSIDAD INTERAMERICANA DEL NORTE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,46,SAN NICOLÁS DE LOS GARZA,1,SAN NICOLÁS DE LOS GARZA,19MSU0005I,UNIVERSIDAD INTERAMERICANA DEL NORTE,19PSU0163V,UNIVERSIDAD INTERAMERICANA DEL NORTE CAMPUS SAN NICOLAS,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,26,GUADALUPE,1,GUADALUPE,19MSU0005I,UNIVERSIDAD INTERAMERICANA DEL NORTE,19PSU0185G,UNIVERSIDAD INTERAMERICANA DEL NORTE CAMPUS LA FE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,26,GUADALUPE,1,GUADALUPE,19MSU0005I,UNIVERSIDAD INTERAMERICANA DEL NORTE,19PSU0195N,UNIVERSIDAD INTERAMERICANA DEL NORTE CAMPUS ELOY CAVAZOS,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,26,GUADALUPE,1,GUADALUPE,19MSU0005I,UNIVERSIDAD INTERAMERICANA DEL NORTE,19PSU0212N,UNIVERSIDAD INTERAMERICAN DEL NORTE CAMPUS GUADALUPE PALACIO FEDERAL,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,46,SAN NICOLÁS DE LOS GARZA,1,SAN NICOLÁS DE LOS GARZA,19MSU0005I,UNIVERSIDAD INTERAMERICANA DEL NORTE,19PSU0267Q,UNIVERSIDAD INTERAMERICANA DEL NORTE,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,49,SANTIAGO,1,SANTIAGO,19MSU0005I,UNIVERSIDAD INTERAMERICANA DEL NORTE,19PSU0274Z,UNIVERSIDAD INTERAMERICANA DEL NORTE CAMPUS SANTIAGO,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,48,SANTA CATARINA,1,CIUDAD SANTA CATARINA,19MSU0005I,UNIVERSIDAD INTERAMERICANA DEL NORTE,19PSU0275Z,UNIVERSIDAD INTERAMERICANA DEL NORTE CAMPUS SANTA CATARINA,2,PRIVADO,1,PRIVADO,0,0,0,0,0,0,0,0,0,0,0,0,0
